x y mesh_s
3.667562371974273372e-01 1.483041935563018110e-01 1.000000000000000000e+00
3.530627672142194196e-01 1.491186377584882705e-01 1.000000000000000000e+00
3.675190079996345505e-01 1.404819444005689644e-01 1.000000000000000444e+00
3.599088556473539202e-01 1.487035899950730766e-01 9.999999999999997780e-01
3.606736021178098550e-01 1.408803807698543187e-01 9.999999999999995559e-01
3.682797597742319962e-01 1.326389235049628967e-01 1.000000000000000000e+00
3.697966052915039881e-01 1.168959379161851747e-01 1.000000000000000000e+00
3.545934764949720264e-01 1.334504245700007252e-01 1.000000000000000000e+00
3.690388617661782833e-01 1.247764790250057432e-01 1.000000000000000444e+00
3.621970190215534346e-01 1.251779887428077498e-01 9.999999999999997780e-01
3.614362034707854776e-01 1.330381526478940923e-01 9.999999999999995559e-01
3.697966052915039881e-01 1.168959379161851747e-01 1.000000000000000000e+00
3.713089471973837208e-01 1.010857492304984284e-01 1.000000000000000000e+00
3.561165716235207279e-01 1.177166806585394077e-01 1.000000000000000000e+00
3.705532337798265741e-01 1.089986041996182098e-01 1.000000000000000444e+00
3.637144320305966683e-01 1.094082665524198222e-01 9.999999999999997780e-01
3.629563432509402277e-01 1.173009900611561990e-01 9.999999999999995559e-01
3.728182801920893463e-01 8.521837030827407455e-02 1.000000000000000000e+00
3.713089471973837208e-01 1.010857492304984284e-01 1.000000000000000000e+00
3.576342992721409653e-01 1.019245536713976469e-01 1.000000000000000000e+00
3.720639177405114517e-01 9.315860792813021596e-02 1.000000000000000444e+00
3.644714920758561072e-01 1.015009196252360940e-01 9.999999999999997780e-01
3.652277047454737802e-01 9.358003840896710057e-02 9.999999999999995559e-01
4.064978792999281998e-01 2.148458057941289578e-02 1.000000000000000000e+00
3.915624958376522913e-01 -4.960897734412411909e-11 1.000000000000000000e+00
3.803412606753516223e-01 2.137321552109589309e-02 1.000000000000000000e+00
3.990292680595380892e-01 1.072616313936795331e-02 1.000000000000000444e+00
3.859525818881182624e-01 1.069854402286398581e-02 9.999999999999997780e-01
3.934196499998264818e-01 2.142588074628237402e-02 9.999999999999995559e-01
3.952781653328201195e-01 4.285160916347232479e-02 1.000000000000000000e+00
3.803412606753516223e-01 2.137321552109589309e-02 1.000000000000000000e+00
3.691140983790328067e-01 4.264999218359330491e-02 1.000000000000000000e+00
3.878086540894197243e-01 3.209877485582252749e-02 1.000000000000000444e+00
3.747284683114964210e-01 3.202375306539714112e-02 9.999999999999997780e-01
3.821961651638922652e-01 4.274449202054048796e-02 9.999999999999995559e-01
3.840523306294632566e-01 6.409687068565103618e-02 1.000000000000000000e+00
3.691140983790328067e-01 4.264999218359330491e-02 1.000000000000000000e+00
3.578799956900961532e-01 6.382985138463910524e-02 1.000000000000000000e+00
3.765820168867331508e-01 5.336278963443219503e-02 1.000000000000000444e+00
3.634980010365566616e-01 5.325193944257263640e-02 9.999999999999997780e-01
3.709659973386313370e-01 6.395362762681763846e-02 9.999999999999995559e-01
3.728182801920893463e-01 8.521837030827407455e-02 1.000000000000000000e+00
3.578799956900961532e-01 6.382985138463910524e-02 1.000000000000000000e+00
3.562091321956974421e-01 8.633618184991131983e-02 1.000000000000000000e+00
3.653478512855964366e-01 7.451726566517991035e-02 1.000000000000000444e+00
3.570450565997047576e-01 7.509212396427522584e-02 9.999999999999997780e-01
3.645136161051142909e-01 8.577252517391180386e-02 9.999999999999995559e-01
3.682797597742319962e-01 1.326389235049628967e-01 1.000000000000000000e+00
3.545934764949720264e-01 1.334504245700007252e-01 1.000000000000000000e+00
3.530627672142194196e-01 1.491186377584882705e-01 1.000000000000000000e+00
3.614362034707858662e-01 1.330381526478942311e-01 1.000000000000000444e+00
3.538292495871946941e-01 1.412931454740515291e-01 9.999999999999997780e-01
3.606736021178098550e-01 1.408803807698543187e-01 9.999999999999995559e-01
3.697966052915039881e-01 1.168959379161851747e-01 1.000000000000000000e+00
3.545934764949720264e-01 1.334504245700007252e-01 1.000000000000000000e+00
3.561165716235207279e-01 1.177166806585394077e-01 1.000000000000000000e+00
3.621970190215537122e-01 1.251779887428078331e-01 1.000000000000000444e+00
3.553558180865524774e-01 1.255913102629168665e-01 9.999999999999997780e-01
3.629563432509402277e-01 1.173009900611561990e-01 9.999999999999995559e-01
3.713089471973837208e-01 1.010857492304984284e-01 1.000000000000000000e+00
3.561165716235207279e-01 1.177166806585394077e-01 1.000000000000000000e+00
3.576342992721409653e-01 1.019245536713976469e-01 1.000000000000000000e+00
3.637144320305968903e-01 1.094082665524199055e-01 1.000000000000000444e+00
3.568759940261841401e-01 1.098274508113732395e-01 9.999999999999997780e-01
3.644714920758559962e-01 1.015009196252360663e-01 9.999999999999995559e-01
3.728182801920893463e-01 8.521837030827407455e-02 1.000000000000000000e+00
3.576342992721409653e-01 1.019245536713976469e-01 1.000000000000000000e+00
3.562091321956974421e-01 8.633618184991131983e-02 1.000000000000000000e+00
3.652277047454740577e-01 9.358003840896716996e-02 1.000000000000000444e+00
3.569218767432068562e-01 9.413491722009741103e-02 9.999999999999997780e-01
3.645136161051142909e-01 8.577252517391180386e-02 9.999999999999995559e-01
3.915624958376522913e-01 -4.960897734412411909e-11 1.000000000000000000e+00
3.803412606753516223e-01 2.137321552109589309e-02 1.000000000000000000e+00
3.654123408738569889e-01 -1.429637840017633326e-11 1.000000000000000000e+00
3.859525818881184844e-01 1.069854402286399622e-02 1.000000000000000444e+00
3.728758489601733950e-01 1.067392696599786181e-02 9.999999999999997780e-01
3.784874200102383290e-01 2.397454132124378829e-11 9.999999999999995559e-01
3.803412606753516223e-01 2.137321552109589309e-02 1.000000000000000000e+00
3.691140983790328067e-01 4.264999218359330491e-02 1.000000000000000000e+00
3.541844756095978153e-01 2.128587380525615372e-02 1.000000000000000000e+00
3.747284683114966986e-01 3.202375306539716887e-02 1.000000000000000444e+00
3.616483120221563041e-01 3.195786774728218843e-02 9.999999999999997780e-01
3.672628336607801636e-01 2.132660205852926483e-02 9.999999999999995559e-01
3.691140983790328067e-01 4.264999218359330491e-02 1.000000000000000000e+00
3.578799956900961532e-01 6.382985138463910524e-02 1.000000000000000000e+00
3.429506325588540516e-01 4.249698110442360482e-02 1.000000000000000000e+00
3.634980010365568837e-01 5.325193944257267109e-02 1.000000000000000444e+00
3.504143455273071583e-01 5.315636346756839881e-02 9.999999999999997780e-01
3.560321917997830155e-01 4.256771892372867433e-02 9.999999999999995559e-01
3.578799956900961532e-01 6.382985138463910524e-02 1.000000000000000000e+00
3.562091321956974421e-01 8.633618184991131983e-02 1.000000000000000000e+00
3.412778292115115075e-01 6.502159578901094139e-02 1.000000000000000000e+00
3.570450565997049797e-01 7.509212396427529523e-02 1.000000000000000444e+00
3.487424446538023304e-01 7.567448006724149245e-02 9.999999999999997780e-01
3.495788298438249897e-01 6.442283888249915325e-02 9.999999999999995559e-01
3.545934764949720264e-01 1.334504245700007252e-01 1.000000000000000000e+00
3.530627672142194196e-01 1.491186377584882705e-01 1.000000000000000000e+00
3.393752066544223900e-01 1.499909630906254010e-01 1.000000000000000000e+00
3.538292495871949161e-01 1.412931454740516402e-01 1.000000000000000444e+00
3.462182039517352483e-01 1.495481922953814102e-01 9.999999999999997780e-01
3.469861023955007617e-01 1.417192678332991063e-01 9.999999999999995559e-01
3.545934764949720264e-01 1.334504245700007252e-01 1.000000000000000000e+00
3.561165716235207279e-01 1.177166806585394077e-01 1.000000000000000000e+00
3.409110261783847018e-01 1.343108441390323538e-01 1.000000000000000000e+00
3.553558180865526439e-01 1.255913102629169498e-01 1.000000000000000444e+00
3.485153830721742785e-01 1.260157997991009082e-01 9.999999999999997780e-01
3.477517157487891031e-01 1.338749447959684535e-01 9.999999999999995559e-01
3.561165716235207279e-01 1.177166806585394077e-01 1.000000000000000000e+00
3.576342992721409653e-01 1.019245536713976469e-01 1.000000000000000000e+00
3.424389239242781047e-01 1.185778551377702217e-01 1.000000000000000000e+00
3.568759940261844177e-01 1.098274508113733228e-01 1.000000000000000444e+00
3.500380198981835056e-01 1.102557539091627153e-01 9.999999999999997780e-01
3.492773996520659452e-01 1.181424949529913671e-01 9.999999999999995559e-01
3.576342992721409653e-01 1.019245536713976469e-01 1.000000000000000000e+00
3.562091321956974421e-01 8.633618184991131983e-02 1.000000000000000000e+00
3.410213590811843054e-01 1.030527031530996673e-01 1.000000000000000000e+00
3.569218767432071338e-01 9.413491722009749429e-02 1.000000000000000444e+00
3.486164463334578412e-01 9.470033446218151241e-02 9.999999999999997780e-01
3.493275045507274745e-01 1.024829616070020571e-01 9.999999999999995559e-01
3.803412606753516223e-01 2.137321552109589309e-02 1.000000000000000000e+00
3.654123408738569889e-01 -1.429637840017633326e-11 1.000000000000000000e+00
3.541844756095978153e-01 2.128587380525615372e-02 1.000000000000000000e+00
3.728758489601735615e-01 1.067392696599786875e-02 1.000000000000000444e+00
3.597991257264901988e-01 1.065227208152239730e-02 9.999999999999997780e-01
3.672628336607801636e-01 2.132660205852926483e-02 9.999999999999995559e-01
3.691140983790328067e-01 4.264999218359330491e-02 1.000000000000000000e+00
3.541844756095978153e-01 2.128587380525615372e-02 1.000000000000000000e+00
3.429506325588540516e-01 4.249698110442360482e-02 1.000000000000000000e+00
3.616483120221565262e-01 3.195786774728220231e-02 1.000000000000000444e+00
3.485683368945639571e-01 3.190073603139226277e-02 9.999999999999997780e-01
3.560321917997830155e-01 4.256771892372867433e-02 9.999999999999995559e-01
3.578799956900961532e-01 6.382985138463910524e-02 1.000000000000000000e+00
3.429506325588540516e-01 4.249698110442360482e-02 1.000000000000000000e+00
3.412778292115115075e-01 6.502159578901094139e-02 1.000000000000000000e+00
3.504143455273072694e-01 5.315636346756843350e-02 1.000000000000000444e+00
3.421146052033690599e-01 5.376523095010732334e-02 9.999999999999997780e-01
3.495788298438249897e-01 6.442283888249915325e-02 9.999999999999995559e-01
3.562091321956974421e-01 8.633618184991131983e-02 1.000000000000000000e+00
3.412778292115115075e-01 6.502159578901094139e-02 1.000000000000000000e+00
3.396011910260076094e-01 8.749068466556096657e-02 1.000000000000000000e+00
3.487424446538026079e-01 7.567448006724154796e-02 1.000000000000000444e+00
3.404401055844485935e-01 7.626407709570975912e-02 9.999999999999997780e-01
3.479049537194263131e-01 8.690903676600350569e-02 9.999999999999995559e-01
3.545934764949720264e-01 1.334504245700007252e-01 1.000000000000000000e+00
3.409110261783847018e-01 1.343108441390323538e-01 1.000000000000000000e+00
3.393752066544223900e-01 1.499909630906254010e-01 1.000000000000000000e+00
3.477517157487894361e-01 1.338749447959685368e-01 1.000000000000000444e+00
3.401442741221847865e-01 1.421577008870105185e-01 9.999999999999997780e-01
3.469861023955007617e-01 1.417192678332991063e-01 9.999999999999995559e-01
3.561165716235207279e-01 1.177166806585394077e-01 1.000000000000000000e+00
3.409110261783847018e-01 1.343108441390323538e-01 1.000000000000000000e+00
3.424389239242781047e-01 1.185778551377702217e-01 1.000000000000000000e+00
3.485153830721745005e-01 1.260157997991009915e-01 1.000000000000000444e+00
3.416758155769311078e-01 1.264507453574366114e-01 9.999999999999997780e-01
3.492773996520659452e-01 1.181424949529913671e-01 9.999999999999995559e-01
3.576342992721409653e-01 1.019245536713976469e-01 1.000000000000000000e+00
3.424389239242781047e-01 1.185778551377702217e-01 1.000000000000000000e+00
3.410213590811843054e-01 1.030527031530996673e-01 1.000000000000000000e+00
3.500380198981837276e-01 1.102557539091627847e-01 1.000000000000000444e+00
3.417305366516919518e-01 1.108204330625404826e-01 9.999999999999997780e-01
3.493275045507274745e-01 1.024829616070020571e-01 9.999999999999995559e-01
3.562091321956974421e-01 8.633618184991131983e-02 1.000000000000000000e+00
3.410213590811843054e-01 1.030527031530996673e-01 1.000000000000000000e+00
3.396011910260076094e-01 8.749068466556096657e-02 1.000000000000000000e+00
3.486164463334580632e-01 9.470033446218158180e-02 1.000000000000000444e+00
3.403115366190184732e-01 9.527577268931552990e-02 9.999999999999997780e-01
3.479049537194263131e-01 8.690903676600350569e-02 9.999999999999995559e-01
3.654123408738569889e-01 -1.429637840017633326e-11 1.000000000000000000e+00
3.541844756095978153e-01 2.128587380525615372e-02 1.000000000000000000e+00
3.392621849488620112e-01 -3.140554201845440899e-11 1.000000000000000000e+00
3.597991257264904208e-01 1.065227208152240770e-02 1.000000000000000444e+00
3.467224598008216696e-01 1.063345876601697396e-02 9.999999999999997780e-01
3.523372631783071585e-01 -4.079287305663515636e-11 9.999999999999995559e-01
3.541844756095978153e-01 2.128587380525615372e-02 1.000000000000000000e+00
3.429506325588540516e-01 4.249698110442360482e-02 1.000000000000000000e+00
3.280282960087693156e-01 2.122072155906376892e-02 1.000000000000000000e+00
3.485683368945641791e-01 3.190073603139227665e-02 1.000000000000000444e+00
3.354886609435087097e-01 3.185178407094612502e-02 9.999999999999997780e-01
3.411062744979356798e-01 2.125071920997276959e-02 9.999999999999995559e-01
3.429506325588540516e-01 4.249698110442360482e-02 1.000000000000000000e+00
3.412778292115115075e-01 6.502159578901094139e-02 1.000000000000000000e+00
3.263537650953804992e-01 4.374542511952050905e-02 1.000000000000000000e+00
3.421146052033692264e-01 5.376523095010735803e-02 1.000000000000000444e+00
3.338150019615369057e-01 5.437836897035712436e-02 9.999999999999997780e-01
3.346521470523981523e-01 4.311972053984343412e-02 9.999999999999995559e-01
3.412778292115115075e-01 6.502159578901094139e-02 1.000000000000000000e+00
3.396011910260076094e-01 8.749068466556096657e-02 1.000000000000000000e+00
3.246765775602130644e-01 6.623554432835053463e-02 1.000000000000000000e+00
3.404401055844488710e-01 7.626407709570981464e-02 1.000000000000000444e+00
3.321381180807664313e-01 7.686058360032801962e-02 9.999999999999997780e-01
3.329770596208617151e-01 6.562591727807876030e-02 9.999999999999995559e-01
3.409110261783847018e-01 1.343108441390323538e-01 1.000000000000000000e+00
3.393752066544223900e-01 1.499909630906254010e-01 1.000000000000000000e+00
3.256943851585999417e-01 1.509109838518306879e-01 1.000000000000000000e+00
3.401442741221850086e-01 1.421577008870106296e-01 1.000000000000000444e+00
3.325339497789799315e-01 1.504456864789742720e-01 9.999999999999997780e-01
3.333038479303638835e-01 1.426073449092335188e-01 9.999999999999995559e-01
3.409110261783847018e-01 1.343108441390323538e-01 1.000000000000000000e+00
3.424389239242781047e-01 1.185778551377702217e-01 1.000000000000000000e+00
3.272331667268494337e-01 1.352130673475962774e-01 1.000000000000000000e+00
3.416758155769313854e-01 1.264507453574366946e-01 1.000000000000000444e+00
3.348371939256778451e-01 1.268953819152419393e-01 9.999999999999997780e-01
3.340714937048655520e-01 1.347572046078595320e-01 9.999999999999995559e-01
3.424389239242781047e-01 1.185778551377702217e-01 1.000000000000000000e+00
3.410213590811843054e-01 1.030527031530996673e-01 1.000000000000000000e+00
3.258245238655741449e-01 1.197368785645997052e-01 1.000000000000000000e+00
3.417305366516922294e-01 1.108204330625405659e-01 1.000000000000000444e+00
3.334239792249621415e-01 1.113969374307560017e-01 9.999999999999997780e-01
3.341311124138236499e-01 1.191513902594796004e-01 9.999999999999995559e-01
3.410213590811843054e-01 1.030527031530996673e-01 1.000000000000000000e+00
3.396011910260076094e-01 8.749068466556096657e-02 1.000000000000000000e+00
3.244114281842278014e-01 1.042231112142506660e-01 1.000000000000000000e+00
