x y p
5.115980323218312087e-01 2.441821126963063526e-01 -2.268204103618456884e+03
5.166962006484038250e-01 2.471753739972544217e-01 -2.157949274518967286e+03
5.101562557880966464e-01 2.522875695887517589e-01 -2.300289433252942217e+03
4.919177274323875415e-01 2.516123576186935495e-01 -2.708900197454560384e+03
5.019545239656949542e-01 2.653019041162303915e-01 -2.378233324252030343e+03
4.839646027799517358e-01 2.645390329238521132e-01 -2.763609703624834765e+03
4.970298656207627896e-01 2.584028194372170462e-01 -2.563057440430765382e+03
4.930246466388254478e-01 2.649412546833205262e-01 -2.575189299061657039e+03
4.879763696296495756e-01 2.581102841269354298e-01 -2.752809452624736878e+03
4.839646027799517358e-01 2.645390329238521132e-01 -2.763609703624834765e+03
4.670805448406711857e-01 2.803023611540166327e-01 -2.684880775618897587e+03
4.852899851203906212e-01 2.816743885204240350e-01 -2.396903577945089182e+03
4.755773535653118333e-01 2.725246232581434169e-01 -2.754233553085688527e+03
4.762403013233149074e-01 2.810151471635793374e-01 -2.549116946627088055e+03
4.846886575314838241e-01 2.730841191622839781e-01 -2.593772315774008348e+03
4.498058535409004133e-01 2.952843859838869545e-01 -2.397166933197151138e+03
4.681992606311415894e-01 2.972224142258049207e-01 -2.232992031626165499e+03
4.670805448406711857e-01 2.803023611540166327e-01 -2.684880775618897587e+03
4.590471569736091495e-01 2.962819362715888305e-01 -2.325409453447715350e+03
4.676898922016008431e-01 2.887435552534871608e-01 -2.451609646367635833e+03
4.584863486265481347e-01 2.878840043615112365e-01 -2.553013664325118498e+03
4.329949705627977319e-01 3.262577534476673868e-01 -1.749334123217716069e+03
4.322253752644004687e-01 3.096121459191885084e-01 -2.067987240751384434e+03
4.176425395979199151e-01 3.122671579636949746e-01 -1.985912249806194723e+03
4.326532236483592864e-01 3.179210391666422164e-01 -1.896834114873201088e+03
4.249434212920131237e-01 3.109667668319400780e-01 -2.029168209020309632e+03
4.253800745948593809e-01 3.192493501402373091e-01 -1.864009812436898983e+03
4.322253752644004687e-01 3.096121459191885084e-01 -2.067987240751384434e+03
4.507472070487463234e-01 3.120389124028575822e-01 -1.994363340458066659e+03
4.498058535409004133e-01 2.952843859838869545e-01 -2.397166933197151138e+03
4.415205202871550494e-01 3.108522829075214267e-01 -2.038745065969261077e+03
4.503211926035428636e-01 3.036456544354351750e-01 -2.184701465853833270e+03
4.410491319034056668e-01 3.025207529941398854e-01 -2.229218984490224102e+03
4.329949705627977319e-01 3.262577534476673868e-01 -1.749334123217716069e+03
4.055277113984888659e-01 3.284867127865919723e-01 -1.657044255427911139e+03
4.176425395979199151e-01 3.122671579636949746e-01 -1.985912249806194723e+03
4.192930752529808736e-01 3.274388878712631290e-01 -1.712039997363064003e+03
4.116148024202153644e-01 3.203950523121064098e-01 -1.811155936635196667e+03
4.253800745948593809e-01 3.192493501402373091e-01 -1.864009812436898983e+03
4.212312880431661188e-01 3.472012360679052612e-01 -1.458578250404697656e+03
3.938103989398926696e-01 3.490746800254522220e-01 -1.363621607540113700e+03
4.055277113984888659e-01 3.284867127865919723e-01 -1.657044255427911139e+03
4.075400146363566400e-01 3.481783092909831456e-01 -1.416815833395052096e+03
3.997172559338735276e-01 3.387816694743140955e-01 -1.497356275392089174e+03
4.134684166728066490e-01 3.378192834839929271e-01 -1.550274786248584178e+03
3.834056878046365746e-01 4.099999999999999756e-01 -1.092148542331270164e+03
3.963840257931205979e-01 3.889069136907719049e-01 -1.143554907256389242e+03
3.693375945582488828e-01 3.905131880852633075e-01 -1.037576899752032887e+03
3.899273259692423443e-01 3.994129942822823853e-01 -1.111806207871799188e+03
3.828556376132871697e-01 3.897149805536883616e-01 -1.095372926103505279e+03
3.764909800129169204e-01 4.002170890641219558e-01 -1.060253649762990108e+03
5.433774441123446763e-01 2.172236912659447072e-01 -1.418955825635269775e+03
5.407774192924124090e-01 2.342632307070360576e-01 -1.652229562539788958e+03
5.531538771434052482e-01 2.232099746225210402e-01 -1.413716196561279276e+03
5.421670667579622238e-01 2.257251949215414166e-01 -1.560440106925233977e+03
5.470002646656246803e-01 2.287715257799946000e-01 -1.530134678807027285e+03
5.483703341165375722e-01 2.201463995994218104e-01 -1.417397854414976109e+03
3.963840257931205979e-01 3.889069136907719049e-01 -1.143554907256389242e+03
4.090223982105475331e-01 3.680353989920031599e-01 -1.262919981484249547e+03
3.817248067894309371e-01 3.697099078671450822e-01 -1.164332701601912504e+03
4.027536883886675967e-01 3.784557978075467344e-01 -1.194434313912336165e+03
3.953796915475947249e-01 3.688917035115510945e-01 -1.218441714242922217e+03
3.891579041716736187e-01 3.792800679292452348e-01 -1.147936132800702580e+03
4.090223982105475331e-01 3.680353989920031599e-01 -1.262919981484249547e+03
4.212312880431661188e-01 3.472012360679052612e-01 -1.458578250404697656e+03
3.938103989398926696e-01 3.490746800254522220e-01 -1.363621607540113700e+03
4.151825925132073825e-01 3.576237166294836678e-01 -1.350392445848098305e+03
4.075400146363566400e-01 3.481783092909831456e-01 -1.416815833395052096e+03
4.015093176485883264e-01 3.585304087107678006e-01 -1.307019553722239607e+03
5.308681430141350965e-01 2.282872391262449896e-01 -1.759763810597921520e+03
5.407774192924124090e-01 2.342632307070360576e-01 -1.652229562539788958e+03
5.281192359437868467e-01 2.450009267148786085e-01 -1.912862223549151167e+03
5.359008469258909058e-01 2.312251907655615557e-01 -1.707284792833685970e+03
5.344840243518551581e-01 2.396757887655157349e-01 -1.780628096590645100e+03
5.295681586371323579e-01 2.366383058122442928e-01 -1.857205154940219700e+03
5.281192359437868467e-01 2.450009267148786085e-01 -1.912862223549151167e+03
5.180911707489854745e-01 2.389866963663236088e-01 -2.102584794542931832e+03
5.151758200396779896e-01 2.553614295252019661e-01 -2.171459111382925130e+03
5.231668992416503849e-01 2.419571788750267960e-01 -2.009361329013258910e+03
5.166962006484038250e-01 2.471753739972544217e-01 -2.157949274518967286e+03
5.216829784013170546e-01 2.502314697731152782e-01 -2.045082020944401165e+03
5.050353463966266165e-01 2.492674702323602054e-01 -2.423722803571543409e+03
5.019545239656949542e-01 2.653019041162303915e-01 -2.378233324252030343e+03
5.151758200396779896e-01 2.553614295252019661e-01 -2.171459111382925130e+03
5.035481790217493092e-01 2.572896509974441637e-01 -2.422496324279054988e+03
5.085990451144859481e-01 2.603860591790666534e-01 -2.282499334625098982e+03
5.101562557880966464e-01 2.522875695887517589e-01 -2.300289433252942217e+03
5.019545239656949542e-01 2.653019041162303915e-01 -2.378233324252030343e+03
4.839646027799517358e-01 2.645390329238521132e-01 -2.763609703624834765e+03
4.852899851203906212e-01 2.816743885204240350e-01 -2.396903577945089182e+03
4.930246466388254478e-01 2.649412546833205262e-01 -2.575189299061657039e+03
4.846886575314838241e-01 2.730841191622839781e-01 -2.593772315774008348e+03
4.936797052066618230e-01 2.735949760343585058e-01 -2.414615325953152933e+03
4.681992606311415894e-01 2.972224142258049207e-01 -2.232992031626165499e+03
4.670805448406711857e-01 2.803023611540166327e-01 -2.684880775618897587e+03
4.852899851203906212e-01 2.816743885204240350e-01 -2.396903577945089182e+03
4.676898922016008431e-01 2.887435552534871608e-01 -2.451609646367635833e+03
4.762403013233149074e-01 2.810151471635793374e-01 -2.549116946627088055e+03
4.767937548838072637e-01 2.895467951545341312e-01 -2.330506517315341171e+03
4.507472070487463234e-01 3.120389124028575822e-01 -1.994363340458066659e+03
4.498058535409004133e-01 2.952843859838869545e-01 -2.397166933197151138e+03
4.681992606311415894e-01 2.972224142258049207e-01 -2.232992031626165499e+03
4.503211926035428636e-01 3.036456544354351750e-01 -2.184701465853833270e+03
4.590471569736091495e-01 2.962819362715888305e-01 -2.325409453447715350e+03
4.595145100688065032e-01 3.047145082960464602e-01 -2.117672690962171146e+03
4.329949705627977319e-01 3.262577534476673868e-01 -1.749334123217716069e+03
4.322253752644004687e-01 3.096121459191885084e-01 -2.067987240751384434e+03
4.507472070487463234e-01 3.120389124028575822e-01 -1.994363340458066659e+03
4.326532236483592864e-01 3.179210391666422164e-01 -1.896834114873201088e+03
4.415205202871550494e-01 3.108522829075214267e-01 -2.038745065969261077e+03
4.419048699517102996e-01 3.192135142104335355e-01 -1.871085841756126456e+03
4.212312880431661188e-01 3.472012360679052612e-01 -1.458578250404697656e+03
4.329949705627977319e-01 3.262577534476673868e-01 -1.749334123217716069e+03
4.055277113984888659e-01 3.284867127865919723e-01 -1.657044255427911139e+03
4.271683729982730937e-01 3.367508702781768504e-01 -1.590576680621605419e+03
4.192930752529808736e-01 3.274388878712631290e-01 -1.712039997363064003e+03
4.134684166728066490e-01 3.378192834839929271e-01 -1.550274786248584178e+03
4.127780935379715688e-01 4.099999999999999756e-01 -1.185038283374581624e+03
3.834056878046365746e-01 4.099999999999999756e-01 -1.092148542331270164e+03
3.963840257931205979e-01 3.889069136907719049e-01 -1.143554907256389242e+03
3.980918906713040717e-01 4.099999999999999756e-01 -1.143461665772994820e+03
3.899273259692423443e-01 3.994129942822823853e-01 -1.111806207871799188e+03
4.047478641981001046e-01 3.994045575692399264e-01 -1.158533959094943611e+03
5.407774192924124090e-01 2.342632307070360576e-01 -1.652229562539788958e+03
5.531538771434052482e-01 2.232099746225210402e-01 -1.413716196561279276e+03
5.576407201913718970e-01 2.336950445526343179e-01 -1.436144064920683832e+03
5.470002646656246803e-01 2.287715257799946000e-01 -1.530134678807027285e+03
5.554610173863100409e-01 2.283800341822293800e-01 -1.436704375946797654e+03
5.493557221004228275e-01 2.338747245091087335e-01 -1.531392593993192122e+03
4.261895596780418960e-01 3.888344277709739893e-01 -1.216405882063888384e+03
3.963840257931205979e-01 3.889069136907719049e-01 -1.143554907256389242e+03
4.090223982105475331e-01 3.680353989920031599e-01 -1.262919981484249547e+03
4.113034377111003947e-01 3.888780543956772973e-01 -1.185457690851819734e+03
4.027536883886675967e-01 3.784557978075467344e-01 -1.194434313912336165e+03
4.177420791040447612e-01 3.783894253455970524e-01 -1.231405295554452778e+03
4.090223982105475331e-01 3.680353989920031599e-01 -1.262919981484249547e+03
4.390105742615015294e-01 3.677362259495724484e-01 -1.317609689501427283e+03
4.212312880431661188e-01 3.472012360679052612e-01 -1.458578250404697656e+03
4.240555024177086185e-01 3.679108590441020898e-01 -1.296234709896916456e+03
4.302414734979225219e-01 3.574180529183220156e-01 -1.379453716086225540e+03
4.151825925132073825e-01 3.576237166294836678e-01 -1.350392445848098305e+03
5.407774192924124090e-01 2.342632307070360576e-01 -1.652229562539788958e+03
5.281192359437868467e-01 2.450009267148786085e-01 -1.912862223549151167e+03
5.454556925215905405e-01 2.444641190766006500e-01 -1.601461906145346120e+03
5.344840243518551581e-01 2.396757887655157349e-01 -1.780628096590645100e+03
5.369041670548745371e-01 2.446777390269829489e-01 -1.745599179018769064e+03
5.431693146305072162e-01 2.393113858259147408e-01 -1.633887264787342474e+03
5.281192359437868467e-01 2.450009267148786085e-01 -1.912862223549151167e+03
5.151758200396779896e-01 2.553614295252019661e-01 -2.171459111382925130e+03
5.329167711743235669e-01 2.550065487319160829e-01 -1.800555027249706654e+03
5.216829784013170546e-01 2.502314697731152782e-01 -2.045082020944401165e+03
5.241442534873477221e-01 2.551607679599423584e-01 -1.977069069687698629e+03
5.305619620774872924e-01 2.499636481831677692e-01 -1.860811115544226595e+03
5.019545239656949542e-01 2.653019041162303915e-01 -2.378233324252030343e+03
5.200552932982646093e-01 2.652272237125596899e-01 -1.994535624937924013e+03
5.151758200396779896e-01 2.553614295252019661e-01 -2.171459111382925130e+03
5.110894300493785680e-01 2.652629627135514312e-01 -2.182955109622665077e+03
5.176527421743629676e-01 2.602623079487186297e-01 -2.084704107553115591e+03
5.085990451144859481e-01 2.603860591790666534e-01 -2.282499334625098982e+03
5.019545239656949542e-01 2.653019041162303915e-01 -2.378233324252030343e+03
5.120588949460899153e-01 2.797746034259164793e-01 -1.984185430594010313e+03
4.852899851203906212e-01 2.816743885204240350e-01 -2.396903577945089182e+03
5.070928689204237116e-01 2.724611356657097305e-01 -2.173927678763384847e+03
4.988227935278071179e-01 2.807680163463299738e-01 -2.196384804635788896e+03
4.936797052066618230e-01 2.735949760343585058e-01 -2.414615325953152933e+03
4.681992606311415894e-01 2.972224142258049207e-01 -2.232992031626165499e+03
4.852899851203906212e-01 2.816743885204240350e-01 -2.396903577945089182e+03
4.954475788795177360e-01 2.961755461571594084e-01 -1.979334519585120006e+03
4.767937548838072637e-01 2.895467951545341312e-01 -2.330506517315341171e+03
4.904386923842326551e-01 2.888650760657222039e-01 -2.173870710075624629e+03
4.819469314167140750e-01 2.967583620575300896e-01 -2.119137395762824781e+03
4.507472070487463234e-01 3.120389124028575822e-01 -1.994363340458066659e+03
4.681992606311415894e-01 2.972224142258049207e-01 -2.232992031626165499e+03
4.783880969361909985e-01 3.117849547468243832e-01 -1.873059419221778171e+03
4.595145100688065032e-01 3.047145082960464602e-01 -2.117672690962171146e+03
4.733540219700957952e-01 3.044573151138372791e-01 -2.041136013599579201e+03
4.646665149872687972e-01 3.119744273326520156e-01 -1.947556762212156855e+03
4.329949705627977319e-01 3.262577534476673868e-01 -1.749334123217716069e+03
4.609244322848012332e-01 3.266814529743767292e-01 -1.717274878769277848e+03
4.507472070487463234e-01 3.120389124028575822e-01 -1.994363340458066659e+03
4.470341830388876447e-01 3.265258618770870425e-01 -1.743381958416299312e+03
4.558909898171950026e-01 3.193248289572576115e-01 -1.846863946519920319e+03
4.419048699517102996e-01 3.192135142104335355e-01 -1.871085841756126456e+03
4.512483357380733806e-01 3.464809793084566714e-01 -1.490113788087451212e+03
4.212312880431661188e-01 3.472012360679052612e-01 -1.458578250404697656e+03
4.329949705627977319e-01 3.262577534476673868e-01 -1.749334123217716069e+03
4.363017860193674768e-01 3.468901623355887809e-01 -1.482218351524092668e+03
4.271683729982730937e-01 3.367508702781768504e-01 -1.590576680621605419e+03
4.422403896438843462e-01 3.363095281468814202e-01 -1.607785989037985019e+03
4.127780935379715688e-01 4.099999999999999756e-01 -1.185038283374581624e+03
4.261895596780418960e-01 3.888344277709739893e-01 -1.216405882063888384e+03
3.963840257931205979e-01 3.889069136907719049e-01 -1.143554907256389242e+03
4.195541239495925168e-01 3.993917881916165813e-01 -1.194699105810809897e+03
4.113034377111003947e-01 3.888780543956772973e-01 -1.185457690851819734e+03
4.047478641981001046e-01 3.994045575692399264e-01 -1.158533959094943611e+03
5.407774192924124090e-01 2.342632307070360576e-01 -1.652229562539788958e+03
5.454556925215905405e-01 2.444641190766006500e-01 -1.601461906145346120e+03
5.576407201913718970e-01 2.336950445526343179e-01 -1.436144064920683832e+03
5.431693146305072162e-01 2.393113858259147408e-01 -1.633887264787342474e+03
5.515951914376497900e-01 2.390999244907690835e-01 -1.513883860340141155e+03
5.493557221004228275e-01 2.338747245091087335e-01 -1.531392593993192122e+03
4.261895596780418960e-01 3.888344277709739893e-01 -1.216405882063888384e+03
4.090223982105475331e-01 3.680353989920031599e-01 -1.262919981484249547e+03
4.390105742615015294e-01 3.677362259495724484e-01 -1.317609689501427283e+03
4.177420791040447612e-01 3.783894253455970524e-01 -1.231405295554452778e+03
4.240555024177086185e-01 3.679108590441020898e-01 -1.296234709896916456e+03
4.326754335501152848e-01 3.782926953328682451e-01 -1.257887630550546419e+03
4.390105742615015294e-01 3.677362259495724484e-01 -1.317609689501427283e+03
4.512483357380733806e-01 3.464809793084566714e-01 -1.490113788087451212e+03
4.212312880431661188e-01 3.472012360679052612e-01 -1.458578250404697656e+03
4.451991194861568135e-01 3.571394064447224181e-01 -1.394605807136334079e+03
4.363017860193674768e-01 3.468901623355887809e-01 -1.482218351524092668e+03
4.302414734979225219e-01 3.574180529183220156e-01 -1.379453716086225540e+03
5.281192359437868467e-01 2.450009267148786085e-01 -1.912862223549151167e+03
5.454556925215905405e-01 2.444641190766006500e-01 -1.601461906145346120e+03
